title;sentence;sentence_id;health;healthSubclass;water;waterSubclass;agriculture;agricultureSubclass;culturesAffected;economy;economySubclass;social;socialSubclass;infrastructure;infraSubclass
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;The annual water yield for Guizhou exhibited a declining trend under the effect of severe drought.;EFSFMP_82;;;1;AVLB;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;The reduction rates of the water yield were higher in the northwestern, southwestern and southeastern parts of the study area than in the central, southern, and western regions (Fig. 3).;EFSFMP_83;;;1;AVLB;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;Mild and severe droughts caused a decline in annual soil retention in most areas of Guizhou.;EFSFMP_84;;;;;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;Only the southwestern part of Guizhou experienced an increasing trend of the annual soil retention under the impact of mild drought and only the northwestern part showed an increasing trend under the impact of severe drought. Moderate drought resulted in a decline in the annual soil retention in Guizhou.;EFSFMP_85;;;;;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;The soil retention in the southwestern part of Guizhou exhibited a sharp decline whereas the soil retention declined only slightly in the northwestern and eastern regions under the effect of moderate drought (Fig. 4).;EFSFMP_86;;;;;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;Mild droughts led to an increase in the annual nutrient retention in most parts of Guizhou.;EFSFMP_87;;;;;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;Only the southwestern part showed a declining trend of the annual nutrient retention under the impact of mild drought.;EFSFMP_88;;;;;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;Moderate and severe droughts resulted in a decreasing trend of the annual nutrient retention in all regions of the study area.;EFSFMP_89;;;;;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;The increase in nutrient retention was greater in the northern region than in the southeastern and western regions under the influence of moderate drought.;EFSFMP_90;;;;;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;The increase in nutrient retention was greater in the northwestern and southwestern regions than in the eastern region under the influence of severe drought (Fig. 5).;EFSFMP_91;;;;;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;The seasonal-scale droughts resulted in a steady decrease in the water yield and soil retention in Guizhou.;EFSFMP_93;;;1;AVLB;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;There was a relatively large decline in water yield and soil retention under the effects of winter and autumn droughts, whereas a relatively small decline could be found due to spring and summer droughts in Guizhou.;EFSFMP_94;;;1;AVLB;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;In addition, droughts in winter and autumn led to a downward trend in nutrient retention, whereas droughts in spring and summer resulted in an upward trend in nutrient retention in this area (Table 1).;EFSFMP_95;;;;;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;The seasonal-scale droughts resulted in a decline in the water yield in all regions of Guizhou.;EFSFMP_96;;;1;AVLB;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;Areas with large decreases in the water yield were mainly located in the western part of Guizhou, whereas areas with small decreases in the water yield were located in the southern part of the study area under the impact of spring drought.;EFSFMP_97;;;1;AVLB;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;Large decreases in the water yield occurred mainly in the northeastern part of Guizhou, whereas small decreases in the water yield were observed in the western part of the study area under the impact of summer drought.;EFSFMP_98;;;1;AVLB;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;Large decreases in the water yield mainly occurred in the western part of Guizhou, whereas small decreases in the water yield occurred in the northeastern part of the study area under the impact of autumn drought.;EFSFMP_99;;;1;AVLB;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;Large decreases in the water yield were observed mainly in the western and southern parts of Guizhou, whereas small decreases in the water yield occurred in the northeastern and northwestern parts of the study area under the impact of winter drought (Fig. 6).;EFSFMP_100;;;1;AVLB;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;The spring droughts resulted in a decline in soil retention in most parts of Guizhou.;EFSFMP_101;;;;;1;AGRI;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;Areas with large declines in soil retention decline were located in the western part of the study area and only a small part of the southern region of Guizhou showed an increasing trend under the effect of spring drought.;EFSFMP_102;;;;;1;AGRI;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;The droughts in summer, autumn, and winter resulted in a downward trend in soil retention in all areas of Guizhou.;EFSFMP_103;;;;;1;AGRI;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;Larger decreases in soil retention occurred mainly in the southern part whereas small decreases in soil retention occurred primarily in the northwestern part under the impact of summer drought.;EFSFMP_104;;;;;1;AGRI;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;Larger decreases in soil retention in Guizhou mainly were observed in the central and southwestern parts whereas small decreases in soil retention occurred primarily in the northeastern and northwestern parts under the impact of autumn drought.;EFSFMP_105;;;;;1;AGRI;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;Larger decreases in soil retention occurred mainly in the western part whereas small decreases in soil retention occurred primarily in the eastern part under the impact of winter drought (Fig. 7).;EFSFMP_106;;;;;1;AGRI;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;The spring and summer droughts resulted in an increasing trend of nutrient retention in most parts of Guizhou.;EFSFMP_107;;;;;1;AGRI;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;Only some parts of the western region in Guizhou showed a downward trend under the impact of spring drought and only the northeastern part of the study area exhibited a declining trend under the impact of summer drought.;EFSFMP_108;;;;;1;AGRI;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;Autumn and winter droughts resulted in a decreasing trend of nutrient retention in most regions of the study area.;EFSFMP_109;;;;;1;AGRI;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;For example, drought in winter had a more obvious impact on freshwater ecosystem services, whereas spring, summer, and autumn droughts had relatively small impacts on freshwater ecosystem services.;EFSFMP_123;;;1;AVLB;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;Thus, the impacts of winter drought on freshwater ecosystem services were larger than those in the other seasons.;EFSFMP_126;;;1;AVLB;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;The decline of freshwater ecosystem services due to drought will weaken the ecosystem services supply for human being, which is not conducive to the reduction of poverty population.;EFSFMP_136;;;1;AVLB;;;;;;;;;
Effects of drought on freshwater ecosystem services in poverty-stricken mountain areas;The negative effect of severe drought on freshwater ecosystem services was clearly larger than mild and moderate droughts, which will cause severe imbalance between supply and demand of ecosystem services for human being.;EFSFMP_137;;;1;AVLB;;;;;;;;;
